timestamp,load_mw,hour,day_of_week,hour_norm,dow_norm,load_scaled,lstm_prediction,residual,residual_z,lstm_anomaly,zscore_anomaly,lstm_streak,z_streak
2025-02-16 13:30:00+00:00,54002.748,13.5,6,0.5625,1.0,0.48871058952560975,53285.43587664342,717.3121233565762,0.4345758766212325,0,0,19,18
2025-02-16 13:45:00+00:00,53681.462,13.75,6,0.5729166666666666,1.0,0.480874433158771,53250.32554724873,431.13645275127055,0.045846367020245256,0,0,19,18
2025-02-16 13:45:00+00:00,53681.462,13.75,6,0.5729166666666666,1.0,0.480874433158771,53250.32554724873,431.13645275127055,0.045846367020245256,0,0,19,18
2025-02-16 14:00:00+00:00,53602.331,14.0,6,0.5833333333333334,1.0,0.4789444303280709,53183.8194914161,418.51150858389883,0.0286971511398613,0,0,19,18
2025-02-16 14:00:00+00:00,53602.331,14.0,6,0.5833333333333334,1.0,0.4789444303280709,53183.8194914161,418.51150858389883,0.0286971511398613,0,0,19,18
2025-02-16 14:15:00+00:00,53331.458,14.25,6,0.59375,1.0,0.4723378455918711,53076.19131456137,255.26668543862615,-0.19304804443157617,0,0,19,18
2025-02-16 14:15:00+00:00,53331.458,14.25,6,0.59375,1.0,0.4723378455918711,53076.19131456137,255.26668543862615,-0.19304804443157617,0,0,19,18
2025-02-16 14:30:00+00:00,53049.725,14.5,6,0.6041666666666666,1.0,0.4654663857657394,52879.52141663332,170.2035833666814,-0.30859433767035194,0,0,19,18
2025-02-16 14:30:00+00:00,53049.725,14.5,6,0.6041666666666666,1.0,0.4654663857657394,52879.52141663332,170.2035833666814,-0.30859433767035194,0,0,19,18
2025-02-16 14:45:00+00:00,53053.097,14.75,6,0.6145833333333334,1.0,0.46554862874946423,52590.81734281576,462.27965718424093,0.08815004210563672,0,0,19,18
2025-02-16 14:45:00+00:00,53053.097,14.75,6,0.6145833333333334,1.0,0.46554862874946423,52590.81734281576,462.27965718424093,0.08815004210563672,0,0,19,18
2025-02-16 15:00:00+00:00,53786.41,15.0,6,0.625,1.0,0.4834341118823601,52344.71267784095,1441.6973221590524,1.4185515671371023,0,0,19,18
2025-02-16 15:00:00+00:00,53786.41,15.0,6,0.625,1.0,0.4834341118823601,52344.71267784095,1441.6973221590524,1.4185515671371023,0,0,19,18
2025-02-16 15:15:00+00:00,54001.46,15.25,6,0.6354166666666666,1.0,0.4886791752423839,52491.73030894387,1509.7296910561272,1.5109639980835072,0,0,19,18
2025-02-16 15:15:00+00:00,54001.46,15.25,6,0.6354166666666666,1.0,0.4886791752423839,52491.73030894387,1509.7296910561272,1.5109639980835072,0,0,19,18
2025-02-16 15:30:00+00:00,54060.163,15.5,6,0.6458333333333334,1.0,0.4901109397363318,52973.45321699382,1086.709783006183,0.9363507856469286,0,0,19,18
2025-02-16 15:30:00+00:00,54060.163,15.5,6,0.6458333333333334,1.0,0.4901109397363318,52973.45321699382,1086.709783006183,0.9363507856469286,0,0,19,18
2025-02-16 15:45:00+00:00,54838.603,15.75,6,0.65625,1.0,0.5090970691107889,53534.24340403283,1304.359595967173,1.2319975290549547,0,0,19,18
2025-02-16 15:45:00+00:00,54838.603,15.75,6,0.65625,1.0,0.5090970691107889,53534.24340403283,1304.359595967173,1.2319975290549547,0,0,19,18
2025-02-16 16:00:00+00:00,55709.344,16.0,6,0.6666666666666666,1.0,0.5303344172399244,54190.374252356414,1518.969747643583,1.5235153189499098,0,0,19,18
2025-02-16 16:00:00+00:00,55709.344,16.0,6,0.6666666666666666,1.0,0.5303344172399244,54190.374252356414,1518.969747643583,1.5235153189499098,0,0,19,18
2025-02-16 16:15:00+00:00,56593.251,16.25,6,0.6770833333333334,1.0,0.5518928837331524,54971.40862510145,1621.8423748985442,1.6632533541910028,0,0,19,18
